Batch,SNVNeo_Count_1,SNVNeo_Count_2,Metric,T-Statistic,P-Value,Significance
Batch_1,1,2,S_Attractors_LYM,3.0064156288500707,0.0028567923250629374,*
Batch_1,1,2,S_Attractors_IFIT3,1.438254798581382,0.15135768742637173,ns
Batch_1,1,2,S_Attractors_G_GIMAP4,3.1519841899194216,0.0017781247454899086,*
Batch_1,1,2,S_Attractors_G_HLA.DPA1,2.9584058182586315,0.0033272801836904497,*
Batch_1,1,2,S_Attractors_G_SLAMF6,2.1879651613608204,0.02940890684997978,*
Batch_1,1,2,S_Attractors_G_LILRB4,1.0436260728217304,0.29746121816287413,ns
Batch_1,1,2,S_Attractors_G_SIGLEC9,1.4322302325133889,0.15307265346265517,ns
Batch_1,1,2,S_Attractors_G_CYTH4,3.099894487508415,0.00211123907006965,*
Batch_1,1,2,S_Attractors_G_CD3E,2.8311777069021145,0.004936922670480694,*
Batch_1,1,2,S_Lymph_Vessels,1.4179297470008925,0.15720288921247402,ns
Batch_1,1,2,S_ICR_SCORE,1.2983441352007663,0.19512187807673256,ns
Batch_1,1,2,S_ICR_INHIB_SCORE,1.140043508806922,0.255137029967318,ns
Batch_1,1,2,S_ICR_ACT_SCORE,1.332398135747229,0.1836955280956964,ns
Batch_1,1,2,S_Angiogenesis,2.5535185485398464,0.011136354837958645,*
Batch_1,1,2,S_APM1,1.781447100251972,0.07580590766007013,ns
Batch_1,1,2,S_APM2,2.303948709468393,0.021878167839681776,*
Batch_1,1,2,S_ICS5_score,2.4305333304251167,0.01563637341401069,*
Batch_1,1,2,S_LIexpression_score,2.231346334527317,0.026363853883710348,*
Batch_1,1,2,S_Chemokine12_score,1.1165491900089377,0.26504079529964486,ns
Batch_1,1,2,S_NHI_5gene_score,1.3633223624373325,0.17375763897908192,ns
Batch_1,1,2,S_CD68,0.2989004520992807,0.7652137241060388,ns
Batch_1,1,2,S_CD8A,2.6042458397781614,0.009645434620356552,*
Batch_1,1,2,S_PD1_data,1.447627742920469,0.1487188570305914,ns
Batch_1,1,2,S_PDL1_data,1.7410794164456054,0.08264910837424413,ns
Batch_1,1,2,S_PD1_PDL1_score,1.608850173762427,0.10865401831144182,ns
Batch_1,1,2,S_CTLA4_data,1.1031197896093423,0.2708198584899449,ns
Batch_1,1,2,S_Bcell_mg_IGJ,0.7031869786239967,0.4824602744112264,ns
Batch_1,1,2,S_Bcell_receptors_score,1.9174878472315,0.056083034704924574,ns
Batch_1,1,2,S_STAT1_score,2.3519597316020353,0.0192921113519647,*
Batch_1,1,2,S_CSF1_response,2.6037943828756087,0.009657873657420593,*
Batch_1,1,2,S_TcClassII_score,2.2023636261837316,0.02836613886488338,*
Batch_1,1,2,S_IL12_score_21050467,1.6768087314370523,0.094575094783891,ns
Batch_1,1,2,S_IL4_score_21050467,2.416555535855493,0.016238071343376966,*
Batch_1,1,2,S_IL2_score_21050467,1.9795191614211083,0.04863062663164973,*
Batch_1,1,2,S_IL13_score_21050467,2.5255258315923528,0.012044315367643357,*
Batch_1,1,2,S_IFNG_score_21050467,1.390955904480444,0.1652236517009152,ns
Batch_1,1,2,S_TGFB_score_21050467,1.9025894524490015,0.05800876650377574,ns
Batch_1,1,2,S_TREM1_data,-1.1140401989058593,0.26611395144585337,ns
Batch_1,1,2,S_DAP12_data,2.303195341862877,0.02192105336335611,*
Batch_1,1,2,S_Tcell_receptors_score,2.6209566354067566,0.009194979602913014,*
Batch_1,1,2,S_IL8_21978456,1.2513495338969183,0.21173845056800994,ns
Batch_1,1,2,S_IFN_21978456,1.305061303071459,0.19282752195288944,ns
Batch_1,1,2,S_MHC1_21978456,2.231499590331259,0.02635360095365921,*
Batch_1,1,2,S_MHC2_21978456,2.6925191704567237,0.007471973569285142,*
Batch_1,1,2,S_Bcell_21978456,0.9779110378245662,0.32887113744411844,ns
Batch_1,1,2,S_Tcell_21978456,2.5145685816969836,0.012417304167724682,*
Batch_1,1,2,S_CD103pos_mean_25446897,2.6606884569655636,0.008198823784243584,*
Batch_1,1,2,S_CD103neg_mean_25446897,2.6788847824618838,0.007775890817029596,*
Batch_1,1,2,S_IgG_19272155,0.9097174108830834,0.363669315904385,ns
Batch_1,1,2,S_Interferon_19272155,1.4885043955081645,0.13762152977036576,ns
Batch_1,1,2,S_LCK_19272155,2.7182566078577395,0.006927292998329324,*
Batch_1,1,2,S_MHC.I_19272155,1.7625059226965114,0.07895670220553155,ns
Batch_1,1,2,S_MHC.II_19272155,2.6105929581085214,0.009472064696662967,*
Batch_1,1,2,S_STAT1_19272155,0.6847963027142148,0.4939776286873496,ns
Batch_1,1,2,S_Troester_WoundSig_19887484,2.5869099421906596,0.01013353347450348,*
Batch_1,1,2,S_MDACC.FNA.1_20805453,1.8239010354018936,0.06911743929027152,ns
Batch_1,1,2,S_IGG_Cluster_21214954,1.3890668743890842,0.16579675069271638,ns
Batch_1,1,2,S_Minterferon_Cluster_21214954,1.7722537621606835,0.07732206873028377,ns
Batch_1,1,2,S_Immune_cell_Cluster_21214954,2.3593237795342876,0.018920170279553474,*
Batch_1,1,2,S_MCD3_CD8_21214954,2.267067775823866,0.024065765892563696,*
Batch_1,1,2,S_Interferon_Cluster_21214954,1.6097281943117756,0.10846204035114694,ns
Batch_1,1,2,S_B_cell_PCA_16704732,2.411128190104002,0.01647715525550108,*
Batch_1,1,2,S_CD8_PCA_16704732,2.9959305102850755,0.0029540030880494273,*
Batch_1,1,2,S_GRANS_PCA_16704732,2.251764101666987,0.025028024165530047,*
Batch_1,1,2,S_LYMPHS_PCA_16704732,1.1286175060860812,0.25992077050170703,ns
Batch_1,1,2,S_T_cell_PCA_16704732,2.8865595310653527,0.004164783052558242,*
Batch_1,1,2,S_TGFB_PCA_17349583,0.9810910584059283,0.3273031468150436,ns
Batch_1,1,2,S_Rotterdam_ERneg_PCA_15721472,0.7959108564954311,0.42668513470204017,ns
Batch_1,1,2,S_HER2_Immune_PCA_18006808,2.8612706764611033,0.004502571712229549,*
Batch_1,1,2,S_IR7_score,2.174489967826658,0.03041466058629119,*
Batch_1,1,2,S_Buck14_score,1.2765342406855429,0.20271002044719325,ns
Batch_1,1,2,S_TAMsurr_score,-0.012273165997130535,0.9902154702790009,ns
Batch_1,1,2,S_Immune_NSCLC_score,0.786844335628361,0.4319664551938658,ns
Batch_1,1,2,S_Module3_IFN_score,1.3668460430099503,0.17265137690046078,ns
Batch_1,1,2,S_Module4_TcellBcell_score,2.3374263519004757,0.020045039180485842,*
Batch_1,1,2,S_Module5_TcellBcell_score,1.6172997973081482,0.10681768962587536,ns
Batch_1,1,2,S_Module11_Prolif_score,-4.7816331439141875,2.6772315073415034e-06,*
Batch_1,1,2,S_CD8_CD68_ratio,1.5725030076843005,0.1168409882910033,ns
Batch_1,1,2,S_TAMsurr_TcClassII_ratio,1.7912883125179189,0.07420999985988651,ns
Batch_1,1,2,S_CHANG_CORE_SERUM_RESPONSE_UP,-3.3241120147722523,0.0009919591775697212,*
Batch_1,1,2,S_CSR_Activated_15701700,-0.9410245361783911,0.3474156595302602,ns
Batch_1,1,2,S_B_cells,1.138749648574296,0.2556756233390515,ns
Batch_1,1,2,S_T_cells,2.625838895894187,0.009066983218305269,*
Batch_1,1,2,S_T_helper,1.773753446810988,0.07707306029789235,ns
Batch_1,1,2,S_Tcm,1.4535207223827113,0.1470779272765705,ns
Batch_1,1,2,S_Tem,1.7719183908815852,0.07737784396948037,ns
Batch_1,1,2,S_Th1,1.0961629043759917,0.2738474838348442,ns
Batch_1,1,2,S_Th2,-1.8366915901020953,0.06720054005070017,ns
Batch_1,1,2,S_TFH,2.5785754402977585,0.010375967596852194,*
Batch_1,1,2,S_CD8_Tcells,3.796269949361933,0.00017628190135215099,*
Batch_1,1,2,S_Th17,1.5374286462627325,0.12519541569738618,ns
Batch_1,1,2,S_Treg,1.2002433825365606,0.23094956797074973,ns
Batch_1,1,2,S_Tgd,2.2124644296847586,0.027653858647662826,*
Batch_1,1,2,S_Cytotoxic_cells,2.894635240402949,0.004061882963233236,*
Batch_1,1,2,S_NK_cells,3.766112247245043,0.00019793353631367177,*
Batch_1,1,2,S_NK_cd56dim,0.49993137591168774,0.6174735537663683,ns
Batch_1,1,2,S_NK_cd56bright,2.8611300452193906,0.004504517953497389,*
Batch_1,1,2,S_DC,1.1853450086760398,0.23677734656478186,ns
Batch_1,1,2,S_iDC,2.9330828873967754,0.0036030613019312767,*
Batch_1,1,2,S_aDC,1.0410705987087812,0.29864370042355926,ns
Batch_1,1,2,S_pDC,0.901563832640755,0.3679796125783671,ns
Batch_1,1,2,S_Eosinophils,2.2339179679709975,0.026192267393589295,*
Batch_1,1,2,S_Macrophages,1.06200784492808,0.28904823745175423,ns
Batch_1,1,2,S_Mast,1.4866281841977018,0.13811643427573655,ns
Batch_1,1,2,S_Neutrophils,1.200524498326432,0.23084059747826033,ns
Batch_1,1,2,S_Bindea_full,2.573095082634968,0.010538193484575641,*
Batch_1,1,2,S_Expanded_IFNg,1.9296539260781338,0.054550418565121085,ns
Batch_1,1,2,S_KEGG_MMR,-3.1187046688301394,0.001984823412730489,*
Batch_1,1,2,S_KEGG_TGF_Beta,0.09632982353405452,0.9233200770259309,ns
Batch_1,1,2,S_KEGG_Cytosolic_DNA_Sensing,2.111622021630855,0.03550862743215006,*
Batch_1,1,2,S_PAM100HRD,1.194170340981657,0.23331266748248608,ns
Batch_1,1,3,ESTIMATE,-0.9777130417013964,0.3289761806285302,ns
Batch_1,1,3,IMPRES,-1.4261841211703656,0.15481822015773433,ns
Batch_1,1,3,C_Bcellsnaive,1.8161558958489745,0.07030917500437825,ns
Batch_1,1,3,C_Bcellsmemory,0.7150207908673111,0.4751325966979062,ns
Batch_1,1,3,C_Plasmacells,-0.9700008252594365,0.3327998509269776,ns
Batch_1,1,3,C_TcellsCD8,-0.7350781891663423,0.46284581484767096,ns
Batch_1,1,3,C_TcellsCD4naive,-1.104862494568098,0.2700732128144076,ns
Batch_1,1,3,C_TcellsCD4memoryresting,-0.3143923473968879,0.7534338695232603,ns
Batch_1,1,3,C_TcellsCD4memoryactivated,-1.0858445510578518,0.27838870361745827,ns
Batch_1,1,3,C_Tcellsfollicularhelper,-1.3887862219444072,0.16589151080317233,ns
Batch_1,1,3,C_Tcellsregulatory(Tregs),-0.5794431014834168,0.5627097121861994,ns
Batch_1,1,3,C_Tcellsgammadelta,-1.1048624945680974,0.2700732128144079,ns
Batch_1,1,3,C_NKcellsresting,0.21944685680999684,0.8264459312703736,ns
Batch_1,1,3,C_NKcellsactivated,-1.451908437361834,0.147535111799771,ns
Batch_1,1,3,C_Monocytes,-1.7263812006986268,0.08527193954848158,ns
Batch_1,1,3,C_MacrophagesM0,-0.728970015635801,0.4665685997535475,ns
Batch_1,1,3,C_MacrophagesM1,-2.300070318426898,0.022106083216893908,*
Batch_1,1,3,C_MacrophagesM2,0.7621154774354288,0.4465686717207451,ns
Batch_1,1,3,C_Dendriticcellsresting,1.3140745684896764,0.18978952129346355,ns
Batch_1,1,3,C_Dendriticcellsactivated,-2.799744574994795,0.005434067582961396,*
Batch_1,1,3,C_Mastcellsresting,1.2672269861791157,0.20602221831053624,ns
Batch_1,1,3,C_Mastcellsactivated,1.3074776761987763,0.1920162807205351,ns
Batch_1,1,3,C_Eosinophils,-1.0075145940194206,0.31447077991453176,ns
Batch_1,1,3,C_Neutrophils,-0.660596593891712,0.5093600585819966,ns
Batch_1,1,3,S_Attractors_LYM,-0.517891202480267,0.6049023842596011,ns
Batch_1,1,3,S_Attractors_IFIT3,-0.6985179682271704,0.48537531480350504,ns
Batch_1,1,3,S_Attractors_G_GIMAP4,0.874153423862666,0.38270922490998804,ns
Batch_1,1,3,S_Attractors_G_HLA.DPA1,-0.30142418688024036,0.7632924941675177,ns
Batch_1,1,3,S_Attractors_G_SLAMF6,-1.4524915981705506,0.14737311034932785,ns
Batch_1,1,3,S_Attractors_G_LILRB4,-2.6136322693786087,0.009394243359558034,*
Batch_1,1,3,S_Attractors_G_SIGLEC9,-1.3124797117875748,0.1903260997485137,ns
Batch_1,1,3,S_Attractors_G_CYTH4,-0.16441661110021216,0.8695099950602762,ns
Batch_1,1,3,S_Attractors_G_CD3E,-0.7250676481821415,0.46895571346535503,ns
Batch_1,1,3,S_Lymph_Vessels,-0.23628694219133933,0.8133655607580631,ns
Batch_1,1,3,S_ICR_SCORE,-2.8735984894711684,0.004337621170469811,*
Batch_1,1,3,S_ICR_INHIB_SCORE,-3.4668491838759725,0.0006007254612888493,*
Batch_1,1,3,S_ICR_ACT_SCORE,-2.670804003721227,0.00796507027374765,*
Batch_1,1,3,S_Angiogenesis,3.8950127516582587,0.00012023502197327498,*
Batch_1,1,3,S_APM1,-2.5863228210909446,0.010154824123760103,*
Batch_1,1,3,S_APM2,-0.8963344999419638,0.3707674105938563,ns
Batch_1,1,3,S_ICS5_score,-1.1472887864906398,0.25214411397577113,ns
Batch_1,1,3,S_LIexpression_score,-1.240275161291233,0.21580854488909296,ns
Batch_1,1,3,S_Chemokine12_score,-2.5184298170915573,0.012289539888674157,*
Batch_1,1,3,S_NHI_5gene_score,-1.8989901850858972,0.05849103814925772,ns
Batch_1,1,3,S_CD68,-0.4874420500948304,0.6262885116086777,ns
Batch_1,1,3,S_CD8A,-1.1534161867901165,0.2496252672408353,ns
Batch_1,1,3,S_PD1_data,-1.4375316831486826,0.15157234946442086,ns
Batch_1,1,3,S_PDL1_data,-2.930599038123477,0.0036336444085069875,*
Batch_1,1,3,S_PD1_PDL1_score,-2.3824953302087604,0.017796388264910472,*
Batch_1,1,3,S_CTLA4_data,-2.7507033557879557,0.006295169399740234,*
Batch_1,1,3,S_Bcell_mg_IGJ,-0.9448524695582585,0.34546767123751554,ns
Batch_1,1,3,S_Bcell_receptors_score,-1.1421885373404281,0.25425425628275794,ns
Batch_1,1,3,S_STAT1_score,-1.6058801114948618,0.10931511325610122,ns
Batch_1,1,3,S_CSF1_response,-1.3736237114544243,0.17054786073598013,ns
Batch_1,1,3,S_TcClassII_score,-1.7036713640496475,0.08944141891784448,ns
Batch_1,1,3,S_IL12_score_21050467,-2.4828916840234903,0.013559127996619848,*
Batch_1,1,3,S_IL4_score_21050467,2.400225039523909,0.016972512182492683,*
Batch_1,1,3,S_IL2_score_21050467,-0.9157750378227196,0.3604944258579369,ns
Batch_1,1,3,S_IL13_score_21050467,-0.23846805094717563,0.8116751426757189,ns
Batch_1,1,3,S_IFNG_score_21050467,-2.613791119075945,0.009389972865137675,*
Batch_1,1,3,S_TGFB_score_21050467,1.1622230588809612,0.2460359752378831,ns
Batch_1,1,3,S_TREM1_data,-2.971263227765319,0.003197029217799424,*
Batch_1,1,3,S_DAP12_data,-0.47170923591674346,0.6374651074146008,ns
Batch_1,1,3,S_Tcell_receptors_score,-0.9306499110116048,0.35275652259707235,ns
Batch_1,1,3,S_IL8_21978456,-2.115957193615012,0.035142869959261754,*
Batch_1,1,3,S_IFN_21978456,-0.7110733463948449,0.47757173698489563,ns
Batch_1,1,3,S_MHC1_21978456,-1.2330628611780101,0.21848351985995712,ns
Batch_1,1,3,S_MHC2_21978456,-0.40602860006383945,0.6850008088726773,ns
Batch_1,1,3,S_Bcell_21978456,-0.7715542556228889,0.44096431056292573,ns
Batch_1,1,3,S_Tcell_21978456,-0.8915963316199941,0.37329862069275044,ns
Batch_1,1,3,S_CD103pos_mean_25446897,0.7118737426633268,0.4770766135914467,ns
Batch_1,1,3,S_CD103neg_mean_25446897,1.285205845057624,0.19967663486181225,ns
Batch_1,1,3,S_IgG_19272155,-1.1958935425352841,0.2326490998301495,ns
Batch_1,1,3,S_Interferon_19272155,-0.401382963134877,0.6884138466284755,ns
Batch_1,1,3,S_LCK_19272155,-0.7505829259235859,0.4534712006777677,ns
Batch_1,1,3,S_MHC.I_19272155,-1.8807362226988495,0.06094204228748144,ns
Batch_1,1,3,S_MHC.II_19272155,-1.0814966162345117,0.2803141470441263,ns
Batch_1,1,3,S_STAT1_19272155,-3.606667515373473,0.0003611928801475477,*
Batch_1,1,3,S_Troester_WoundSig_19887484,2.09449888364143,0.0370245316111184,*
Batch_1,1,3,S_MDACC.FNA.1_20805453,-0.955046107950195,0.34029612851792945,ns
Batch_1,1,3,S_IGG_Cluster_21214954,-1.6286886803804819,0.10439144963311965,ns
Batch_1,1,3,S_Minterferon_Cluster_21214954,-1.4493711341517437,0.14824156446957337,ns
Batch_1,1,3,S_Immune_cell_Cluster_21214954,-1.7126360962969116,0.08777621621301458,ns
Batch_1,1,3,S_MCD3_CD8_21214954,3.476760472735184,0.0005797572775218308,*
Batch_1,1,3,S_Interferon_Cluster_21214954,-0.6229760844901914,0.5337567920825823,ns
Batch_1,1,3,S_B_cell_PCA_16704732,-0.6133917927355516,0.5400656553332925,ns
Batch_1,1,3,S_CD8_PCA_16704732,-0.7088770904517951,0.47893178586423135,ns
Batch_1,1,3,S_GRANS_PCA_16704732,-1.3275714170774473,0.18529337553860795,ns
Batch_1,1,3,S_LYMPHS_PCA_16704732,0.40696819364525966,0.6843112941436876,ns
Batch_1,1,3,S_T_cell_PCA_16704732,-0.11501109785381512,0.9085105449656145,ns
Batch_1,1,3,S_TGFB_PCA_17349583,1.4399588637227112,0.1508848858150278,ns
Batch_1,1,3,S_Rotterdam_ERneg_PCA_15721472,-0.3772028259001288,0.706280142181698,ns
Batch_1,1,3,S_HER2_Immune_PCA_18006808,-0.9249035421254859,0.3557331784578306,ns
Batch_1,1,3,S_IR7_score,-0.7684482568012094,0.4428040407421313,ns
Batch_1,1,3,S_Buck14_score,0.8208966907498118,0.41233389881178395,ns
Batch_1,1,3,S_TAMsurr_score,-4.348949995368961,1.8564051503242955e-05,*
Batch_1,1,3,S_Immune_NSCLC_score,-0.8552252618509253,0.39308481746295476,ns
Batch_1,1,3,S_Module3_IFN_score,-0.9587881619469708,0.33841024409832277,ns
Batch_1,1,3,S_Module4_TcellBcell_score,-1.039109981365554,0.29956076799439124,ns
Batch_1,1,3,S_Module5_TcellBcell_score,-2.5104141616058184,0.012566272461349334,*
Batch_1,1,3,S_Module11_Prolif_score,-8.587229928570173,4.354133836127612e-16,*
Batch_1,1,3,S_CD8_CD68_ratio,-0.8567471021593911,0.39224433298594397,ns
Batch_1,1,3,S_TAMsurr_TcClassII_ratio,-2.444033367405192,0.015079379587518886,*
Batch_1,1,3,S_CHANG_CORE_SERUM_RESPONSE_UP,-7.081162704770628,9.569227977228066e-12,*
Batch_1,1,3,S_CSR_Activated_15701700,-4.805742076562733,2.403242304839343e-06,*
Batch_1,1,3,S_B_cells,-1.5468842353493124,0.1229081165675804,ns
Batch_1,1,3,S_T_cells,-0.7466752389646972,0.4558237024626962,ns
Batch_1,1,3,S_T_helper,0.4650935131126162,0.6421899704342269,ns
Batch_1,1,3,S_Tcm,2.49074068449481,0.013269114094389451,*
Batch_1,1,3,S_Tem,-0.2808116928153579,0.7790415539041862,ns
Batch_1,1,3,S_Th1,-3.4487497585583617,0.0006408577919068744,*
Batch_1,1,3,S_Th2,-5.1626511882370645,4.352405994869408e-07,*
Batch_1,1,3,S_TFH,0.8752205459256731,0.3821293409542491,ns
Batch_1,1,3,S_CD8_Tcells,1.9268447748505446,0.0549098584453095,ns
Batch_1,1,3,S_Th17,1.2146299477764573,0.2254286805113279,ns
Batch_1,1,3,S_Treg,-2.286633738743006,0.022889013899420062,*
Batch_1,1,3,S_Tgd,-0.8288692097718425,0.407814100330644,ns
Batch_1,1,3,S_Cytotoxic_cells,0.2988926184634887,0.7652216022236342,ns
Batch_1,1,3,S_NK_cells,2.9263876381082596,0.0036818454598582426,*
Batch_1,1,3,S_NK_cd56dim,-1.2326492890919447,0.21863763237407552,ns
Batch_1,1,3,S_NK_cd56bright,4.820236520873449,2.246349058583918e-06,*
Batch_1,1,3,S_DC,-1.786001081696368,0.0750732531243509,ns
Batch_1,1,3,S_iDC,1.7683072638648705,0.07798986297830593,ns
Batch_1,1,3,S_aDC,-2.07557492718483,0.03875484883602618,*
Batch_1,1,3,S_pDC,0.5296890708617391,0.5967054437080384,ns
Batch_1,1,3,S_Eosinophils,2.914450711950803,0.003821659636053124,*
Batch_1,1,3,S_Macrophages,-1.7722413741547578,0.07733348315469278,ns
Batch_1,1,3,S_Mast,3.0168853201266455,0.0027647174860176483,*
Batch_1,1,3,S_Neutrophils,-2.5805437526105894,0.010322667747607928,*
Batch_1,1,3,S_Bindea_full,-0.29703948373987854,0.766634658658353,ns
Batch_1,1,3,S_Expanded_IFNg,-2.3046092878334212,0.021846944741446807,*
Batch_1,1,3,S_KEGG_MMR,-5.627993081410007,4.071566532757202e-08,*
Batch_1,1,3,S_KEGG_TGF_Beta,1.5170722897766626,0.13026422978365804,ns
Batch_1,1,3,S_KEGG_Cytosolic_DNA_Sensing,-1.6000742983213263,0.11059742312277228,ns
Batch_1,1,3,S_PAM100HRD,1.0145499624395355,0.3111090383233723,ns
Batch_1,2,3,ESTIMATE,-3.806728700397734,0.00017265181395549742,*
Batch_1,2,3,IMPRES,-1.990894497059308,0.04745394974574896,*
Batch_1,2,3,C_Bcellsnaive,0.9195858065025136,0.3585723931429976,ns
Batch_1,2,3,C_Bcellsmemory,-1.0266430858424593,0.3054652556054087,ns
Batch_1,2,3,C_Plasmacells,0.42702195385263014,0.6696880273244659,ns
Batch_1,2,3,C_TcellsCD8,-2.6152825276945606,0.009393431615937918,*
Batch_1,2,3,C_TcellsCD4naive,-1.0106202963817055,0.31306148062872213,ns
Batch_1,2,3,C_TcellsCD4memoryresting,-1.59952325345964,0.11082015998729641,ns
Batch_1,2,3,C_TcellsCD4memoryactivated,-2.5336156559650616,0.011829108176672935,*
Batch_1,2,3,C_Tcellsfollicularhelper,-0.7489212415185686,0.4545266890461288,ns
Batch_1,2,3,C_Tcellsregulatory(Tregs),-0.4919571752252089,0.6231309992683655,ns
Batch_1,2,3,C_Tcellsgammadelta,0.5604504221442159,0.5756156533766531,ns
Batch_1,2,3,C_NKcellsresting,-1.3199828694363183,0.1879074294261529,ns
Batch_1,2,3,C_NKcellsactivated,0.04962220318695452,0.9604584562250643,ns
Batch_1,2,3,C_Monocytes,-2.8227957492782054,0.005098337997666445,*
Batch_1,2,3,C_MacrophagesM0,0.7277917032793669,0.46734280776126724,ns
Batch_1,2,3,C_MacrophagesM1,-2.3000596203484567,0.02217250906931885,*
Batch_1,2,3,C_MacrophagesM2,1.1539908179691847,0.24947753774024323,ns
Batch_1,2,3,C_Dendriticcellsresting,-0.7369200886145137,0.46178142375200093,ns
Batch_1,2,3,C_Dendriticcellsactivated,-1.2058256565077723,0.22889189986882003,ns
Batch_1,2,3,C_Mastcellsresting,1.4588936670761492,0.14570336999776592,ns
Batch_1,2,3,C_Mastcellsactivated,1.6575587842270105,0.09851461669287323,ns
Batch_1,2,3,C_Eosinophils,-1.6762872936016635,0.0947862408278459,ns
Batch_1,2,3,C_Neutrophils,-0.7014502602815561,0.4835984778370258,ns
Batch_1,2,3,S_Attractors_LYM,-3.382138438869559,0.000820623248750473,*
Batch_1,2,3,S_Attractors_IFIT3,-2.0995419833010804,0.03665463219728309,*
Batch_1,2,3,S_Attractors_G_GIMAP4,-2.0704779729722813,0.03931432864910005,*
Batch_1,2,3,S_Attractors_G_HLA.DPA1,-2.9711554341433564,0.003221498040800541,*
Batch_1,2,3,S_Attractors_G_SLAMF6,-3.5850147272473554,0.000396857879566579,*
Batch_1,2,3,S_Attractors_G_LILRB4,-3.6112376743264933,0.00036040170426674767,*
Batch_1,2,3,S_Attractors_G_SIGLEC9,-2.6346615257541273,0.008885998050839075,*
Batch_1,2,3,S_Attractors_G_CYTH4,-3.081184312183956,0.0022648151229920353,*
Batch_1,2,3,S_Attractors_G_CD3E,-3.385528067712568,0.000810947724347789,*
Batch_1,2,3,S_Lymph_Vessels,-1.5903003034016117,0.11288357376600931,ns
Batch_1,2,3,S_ICR_SCORE,-4.1908592193622525,3.718498308728809e-05,*
Batch_1,2,3,S_ICR_INHIB_SCORE,-4.4721480281091734,1.1222860472192079e-05,*
Batch_1,2,3,S_ICR_ACT_SCORE,-4.054026369775774,6.512244415522671e-05,*
Batch_1,2,3,S_Angiogenesis,1.3888265333340328,0.16597749776873028,ns
Batch_1,2,3,S_APM1,-4.003654322790733,7.974431247140139e-05,*
Batch_1,2,3,S_APM2,-3.012213467265848,0.002827932010681103,*
Batch_1,2,3,S_ICS5_score,-3.463117994322822,0.0006165429954266523,*
Batch_1,2,3,S_LIexpression_score,-3.4551311853554196,0.000634329587481856,*
Batch_1,2,3,S_Chemokine12_score,-3.6199576885968274,0.00034899324403842404,*
Batch_1,2,3,S_NHI_5gene_score,-3.251538662730427,0.001286682077721946,*
Batch_1,2,3,S_CD68,-0.7491758917732876,0.45437345494190584,ns
Batch_1,2,3,S_CD8A,-3.5607908267834176,0.0004335873820113131,*
Batch_1,2,3,S_PD1_data,-2.9838333288409404,0.0030949216614519818,*
Batch_1,2,3,S_PDL1_data,-4.3622517942789765,1.8052613935982302e-05,*
Batch_1,2,3,S_PD1_PDL1_score,-3.941990537627474,0.00010190491021082302,*
Batch_1,2,3,S_CTLA4_data,-3.8648051519751956,0.0001379234091420927,*
Batch_1,2,3,S_Bcell_mg_IGJ,-1.6067747029639288,0.10921893897464273,ns
Batch_1,2,3,S_Bcell_receptors_score,-3.058744551202953,0.0024355528693712184,*
Batch_1,2,3,S_STAT1_score,-3.836440835330715,0.0001539642545910764,*
Batch_1,2,3,S_CSF1_response,-3.9036020989608287,0.00011852980858217534,*
Batch_1,2,3,S_TcClassII_score,-3.787712408229289,0.00018571664675149505,*
