Batch,FusNeo_Count_1,FusNeo_Count_2,Metric,T-Statistic,P-Value,Significance
Batch_2,1,2,S_Module4_TcellBcell_score,-0.2621043658531743,0.7935148442070625,ns
Batch_2,1,2,S_Module5_TcellBcell_score,-0.5844174733055791,0.5596081332576065,ns
Batch_2,1,2,S_Module11_Prolif_score,-4.442779844386032,1.4796352790701095e-05,*
Batch_2,1,2,S_CD8_CD68_ratio,-0.020734002854253218,0.9834788296760464,ns
Batch_2,1,2,S_TAMsurr_TcClassII_ratio,0.04708789965122809,0.9624908721312735,ns
Batch_2,1,2,S_CHANG_CORE_SERUM_RESPONSE_UP,-2.3622900188432703,0.019137347011477162,*
Batch_2,1,2,S_CSR_Activated_15701700,-1.430366389750249,0.1541960613414077,ns
Batch_2,1,2,S_B_cells,-1.0098740283033498,0.31379440684840515,ns
Batch_2,1,2,S_T_cells,-0.06753631457224346,0.9462232481632371,ns
Batch_2,1,2,S_T_helper,1.4568537597058302,0.14674880418783717,ns
Batch_2,1,2,S_Tcm,-0.30327964180226946,0.7619967969492849,ns
Batch_2,1,2,S_Tem,-0.08750264465355533,0.9303608638008085,ns
Batch_2,1,2,S_Th1,-1.6429844495906358,0.10198128052768933,ns
Batch_2,1,2,S_Th2,-2.2098454715614637,0.02826765562714044,*
Batch_2,1,2,S_TFH,0.7342463802487118,0.46367161257398193,ns
Batch_2,1,2,S_CD8_Tcells,1.0622738654359172,0.28941185009379344,ns
Batch_2,1,2,S_Th17,0.31284650917330603,0.7547282154672538,ns
Batch_2,1,2,S_Treg,-1.8366085774718164,0.06777456470751031,ns
Batch_2,1,2,S_Tgd,-0.2523711272181611,0.8010173315852881,ns
Batch_2,1,2,S_Cytotoxic_cells,0.1842326024847702,0.8540204896700091,ns
Batch_2,1,2,S_NK_cells,0.9928489122021253,0.32200151119028503,ns
Batch_2,1,2,S_NK_cd56dim,-0.737334939543414,0.4617959737581028,ns
Batch_2,1,2,S_NK_cd56bright,4.258755944139393,3.181148528630706e-05,*
Batch_2,1,2,S_DC,-0.4962758799876968,0.6202530467221083,ns
Batch_2,1,2,S_iDC,1.5621425356708187,0.11985939370682686,ns
Batch_2,1,2,S_aDC,0.5027141052379576,0.6157268151518696,ns
Batch_2,1,2,S_pDC,-0.0696965289830102,0.944505900789806,ns
Batch_2,1,2,S_Eosinophils,1.3574706790205961,0.17618473135079155,ns
Batch_2,1,2,S_Macrophages,-0.6375744349637305,0.5244910657219628,ns
Batch_2,1,2,S_Mast,3.2401832557459964,0.0014022965453555313,*
Batch_2,1,2,S_Neutrophils,0.017428632221480545,0.9861123060740722,ns
Batch_2,1,2,S_Bindea_full,0.19850702851141058,0.8428530931675867,ns
Batch_2,1,2,S_Expanded_IFNg,-0.3887185111553984,0.6979041832541271,ns
Batch_2,1,2,S_KEGG_MMR,-1.8670289475624924,0.06338314907153236,ns
Batch_2,1,2,S_KEGG_TGF_Beta,0.04877514387165953,0.9611479048996832,ns
Batch_2,1,2,S_KEGG_Cytosolic_DNA_Sensing,1.90566632356961,0.05814960388413227,ns
Batch_2,1,2,S_PAM100HRD,-0.6224565129437848,0.5343615444187159,ns
Batch_2,1,3,ESTIMATE,0.26959467749392235,0.7878216534038098,ns
Batch_2,1,3,IMPRES,-0.6368991705052259,0.5251064438707523,ns
Batch_2,1,3,C_Bcellsnaive,-0.6478700459015926,0.5180034257290109,ns
Batch_2,1,3,C_Bcellsmemory,0.6777451121872707,0.4989183574046533,ns
Batch_2,1,3,C_Plasmacells,-2.311110632066818,0.022110987237849877,*
Batch_2,1,3,C_TcellsCD8,0.08348523025691278,0.9335707355494457,ns
Batch_2,1,3,C_TcellsCD4naive,0.6777451121854464,0.49891835740580714,ns
Batch_2,1,3,C_TcellsCD4memoryresting,-0.9441585943199481,0.34652109442910195,ns
Batch_2,1,3,C_TcellsCD4memoryactivated,-1.0603909900488104,0.29057486983509534,ns
Batch_2,1,3,C_Tcellsfollicularhelper,-0.6667351372219176,0.5059076775606103,ns
Batch_2,1,3,C_Tcellsregulatory(Tregs),-0.1225388147414088,0.9026270544485466,ns
Batch_2,1,3,C_Tcellsgammadelta,1.1850842727116437,0.2377523670215688,ns
Batch_2,1,3,C_NKcellsresting,-0.14467062753083962,0.8851541476916512,ns
Batch_2,1,3,C_NKcellsactivated,1.4514111589824426,0.14863559282691755,ns
Batch_2,1,3,C_Monocytes,-0.667786485802156,0.5052380245103966,ns
Batch_2,1,3,C_MacrophagesM0,-0.009828275238751918,0.9921706179176418,ns
Batch_2,1,3,C_MacrophagesM1,-1.8233363928853477,0.07013050240132555,ns
Batch_2,1,3,C_MacrophagesM2,0.3695748006548143,0.7121910801660987,ns
Batch_2,1,3,C_Dendriticcellsresting,2.048506217386563,0.042154729379206286,*
Batch_2,1,3,C_Dendriticcellsactivated,-4.108544868045733,6.357971423606845e-05,*
Batch_2,1,3,C_Mastcellsresting,2.3429179791594237,0.02037191416912644,*
Batch_2,1,3,C_Mastcellsactivated,0.4776681785395909,0.6335423971539349,ns
Batch_2,1,3,C_Eosinophils,0.773450670075856,0.44040410272605557,ns
Batch_2,1,3,C_Neutrophils,-0.5598850180777446,0.5763457906047385,ns
Batch_2,1,3,S_Attractors_LYM,0.031738953049943994,0.9747200365791538,ns
Batch_2,1,3,S_Attractors_IFIT3,-0.6574055130353351,0.5118707479726641,ns
Batch_2,1,3,S_Attractors_G_GIMAP4,1.1322671327829434,0.25922679306642055,ns
Batch_2,1,3,S_Attractors_G_HLA.DPA1,1.1056781250467413,0.27053605827303584,ns
Batch_2,1,3,S_Attractors_G_SLAMF6,-0.5695415335024603,0.5697924569653483,ns
Batch_2,1,3,S_Attractors_G_LILRB4,-0.6526656068629877,0.5149144021760805,ns
Batch_2,1,3,S_Attractors_G_SIGLEC9,1.2190646938647425,0.2246251054389241,ns
Batch_2,1,3,S_Attractors_G_CYTH4,-0.379569043271347,0.7047718166882568,ns
Batch_2,1,3,S_Attractors_G_CD3E,-0.006642591606021857,0.9947083446374598,ns
Batch_2,1,3,S_Lymph_Vessels,0.5008797088312713,0.6171484579110957,ns
Batch_2,1,3,S_ICR_SCORE,-1.2573901913018215,0.21045611622866905,ns
Batch_2,1,3,S_ICR_INHIB_SCORE,-1.6652641324593338,0.09782923740292884,ns
Batch_2,1,3,S_ICR_ACT_SCORE,-1.1331036714628322,0.25887642755834767,ns
Batch_2,1,3,S_Angiogenesis,2.4670718238223808,0.014682711459271061,*
Batch_2,1,3,S_APM1,-1.465734707252711,0.14469535454153865,ns
Batch_2,1,3,S_APM2,0.7172232570481338,0.4742886735225157,ns
Batch_2,1,3,S_ICS5_score,-0.6276359265433648,0.5311428130222546,ns
Batch_2,1,3,S_LIexpression_score,-0.5590196842367958,0.576934792130986,ns
Batch_2,1,3,S_Chemokine12_score,-0.410079956981873,0.6822993020117911,ns
Batch_2,1,3,S_NHI_5gene_score,-2.2167976427708016,0.02805599748569091,*
Batch_2,1,3,S_CD68,-0.10098068190001562,0.9196930186395882,ns
Batch_2,1,3,S_CD8A,-0.052318983954439215,0.9583402005217909,ns
Batch_2,1,3,S_PD1_data,-1.6369270828131206,0.10362344406351418,ns
Batch_2,1,3,S_PDL1_data,-0.6743811444866465,0.501048351360535,ns
Batch_2,1,3,S_PD1_PDL1_score,-1.2846568863515166,0.20078065688267238,ns
Batch_2,1,3,S_CTLA4_data,-0.441898765806102,0.6591628983792654,ns
Batch_2,1,3,S_Bcell_mg_IGJ,-1.5879828483391212,0.11427680767717602,ns
Batch_2,1,3,S_Bcell_receptors_score,0.2145428165514838,0.830398690897985,ns
Batch_2,1,3,S_STAT1_score,-0.5644072460528543,0.5732723413811269,ns
Batch_2,1,3,S_CSF1_response,0.42728920795805825,0.669746772837706,ns
Batch_2,1,3,S_TcClassII_score,-0.05920332642180414,0.9528645035978485,ns
Batch_2,1,3,S_IL12_score_21050467,-1.2689646464043667,0.20630816078898076,ns
Batch_2,1,3,S_IL4_score_21050467,0.6939812025135453,0.4887066672021838,ns
Batch_2,1,3,S_IL2_score_21050467,-0.3589781795679337,0.7200876567683752,ns
Batch_2,1,3,S_IL13_score_21050467,0.17835107858440502,0.8586743050134271,ns
Batch_2,1,3,S_IFNG_score_21050467,-0.9401642688626651,0.3485594177835425,ns
Batch_2,1,3,S_TGFB_score_21050467,-0.8044136718043956,0.4223592283887645,ns
Batch_2,1,3,S_TREM1_data,-1.2689784432876483,0.20630325239843234,ns
Batch_2,1,3,S_DAP12_data,1.26674317596847,0.20709958994391062,ns
Batch_2,1,3,S_Tcell_receptors_score,-0.12274304573082838,0.9024655842422951,ns
Batch_2,1,3,S_IL8_21978456,-0.9298620447185497,0.35385210719509896,ns
Batch_2,1,3,S_IFN_21978456,-0.7234405332579693,0.47047221913853843,ns
Batch_2,1,3,S_MHC1_21978456,-0.43750052255131755,0.6623420809531145,ns
Batch_2,1,3,S_MHC2_21978456,0.9241237626212466,0.3568222202360495,ns
Batch_2,1,3,S_Bcell_21978456,-1.904057531573714,0.058708927421092835,ns
Batch_2,1,3,S_Tcell_21978456,-0.21609578378955516,0.8291900698397565,ns
Batch_2,1,3,S_CD103pos_mean_25446897,0.6478328525405789,0.5180274212992773,ns
Batch_2,1,3,S_CD103neg_mean_25446897,1.2289817898452882,0.2208943895823899,ns
Batch_2,1,3,S_IgG_19272155,-1.9478678231496336,0.0531919875453939,ns
Batch_2,1,3,S_Interferon_19272155,-0.7214591871516999,0.47168660027663434,ns
Batch_2,1,3,S_LCK_19272155,-0.0937646684414386,0.9254141491294303,ns
Batch_2,1,3,S_MHC.I_19272155,-0.5122193973374256,0.6092082288532629,ns
Batch_2,1,3,S_MHC.II_19272155,0.7271961925820628,0.468175138270567,ns
Batch_2,1,3,S_STAT1_19272155,-1.8548518556112055,0.0654692262954547,ns
Batch_2,1,3,S_Troester_WoundSig_19887484,-0.18265190946908116,0.8553038335208453,ns
Batch_2,1,3,S_MDACC.FNA.1_20805453,-1.208232387481762,0.2287518137858757,ns
Batch_2,1,3,S_IGG_Cluster_21214954,-1.4808296224619528,0.14063087063405355,ns
Batch_2,1,3,S_Minterferon_Cluster_21214954,-0.715955749291085,0.4750688307097143,ns
Batch_2,1,3,S_Immune_cell_Cluster_21214954,-0.29850721906006883,0.7657058211677765,ns
Batch_2,1,3,S_MCD3_CD8_21214954,2.6809677596390666,0.00811518845500129,*
Batch_2,1,3,S_Interferon_Cluster_21214954,-0.4170462869280895,0.6772070795568359,ns
Batch_2,1,3,S_B_cell_PCA_16704732,-0.34426674338898594,0.7311005837575923,ns
Batch_2,1,3,S_CD8_PCA_16704732,0.25626470324509926,0.7980777135293089,ns
Batch_2,1,3,S_GRANS_PCA_16704732,-0.01396391470272495,0.9888762761752311,ns
Batch_2,1,3,S_LYMPHS_PCA_16704732,1.6071184914471417,0.11001241509616175,ns
Batch_2,1,3,S_T_cell_PCA_16704732,-0.03816036260602777,0.9696076942711156,ns
Batch_2,1,3,S_TGFB_PCA_17349583,0.36981902561226543,0.7120094472105081,ns
Batch_2,1,3,S_Rotterdam_ERneg_PCA_15721472,-2.349654118771205,0.02001946112145375,*
Batch_2,1,3,S_HER2_Immune_PCA_18006808,-0.05908604233856904,0.9529577714380426,ns
Batch_2,1,3,S_IR7_score,-1.0487856275294332,0.29586835401721884,ns
Batch_2,1,3,S_Buck14_score,0.7590426190492893,0.448950850008355,ns
Batch_2,1,3,S_TAMsurr_score,-2.1796144311540138,0.030757120963063395,*
Batch_2,1,3,S_Immune_NSCLC_score,0.1963245485915235,0.8446068508727791,ns
Batch_2,1,3,S_Module3_IFN_score,-0.6107382777278915,0.542244907210434,ns
Batch_2,1,3,S_Module4_TcellBcell_score,-0.3987299074765331,0.6906271932078092,ns
Batch_2,1,3,S_Module5_TcellBcell_score,-0.9914248718683142,0.3229845225964526,ns
Batch_2,1,3,S_Module11_Prolif_score,-4.599601846596136,8.59513185115178e-06,*
Batch_2,1,3,S_CD8_CD68_ratio,0.45767349680301317,0.6478118268807638,ns
Batch_2,1,3,S_TAMsurr_TcClassII_ratio,-0.5652396779494545,0.5727074505203653,ns
Batch_2,1,3,S_CHANG_CORE_SERUM_RESPONSE_UP,-2.7262657896443305,0.007124467610451934,*
Batch_2,1,3,S_CSR_Activated_15701700,-1.4129195620397093,0.15963391102457833,ns
Batch_2,1,3,S_B_cells,-1.1241404620727906,0.2626477273351198,ns
Batch_2,1,3,S_T_cells,-0.11518984216557582,0.9084399925387716,ns
Batch_2,1,3,S_T_helper,1.9252767819541914,0.05597966019322974,ns
Batch_2,1,3,S_Tcm,0.14676523846159067,0.883503246928154,ns
Batch_2,1,3,S_Tem,-0.4963137516166399,0.6203584883861106,ns
Batch_2,1,3,S_Th1,-1.822577710877127,0.07024601921933082,ns
Batch_2,1,3,S_Th2,-1.7798896382584186,0.07700404917407298,ns
Batch_2,1,3,S_TFH,0.9979803897077316,0.31980523254122467,ns
Batch_2,1,3,S_CD8_Tcells,0.9690933992986973,0.3339704172161473,ns
Batch_2,1,3,S_Th17,-0.6838040305346831,0.4950942633694211,ns
Batch_2,1,3,S_Treg,-2.1404867046499523,0.0338401018026663,*
Batch_2,1,3,S_Tgd,0.10608117277308476,0.9156516670598516,ns
Batch_2,1,3,S_Cytotoxic_cells,0.4297982163240343,0.6679243357412508,ns
Batch_2,1,3,S_NK_cells,1.0245652558765213,0.3071246120355251,ns
Batch_2,1,3,S_NK_cd56dim,-1.6080864149969332,0.10980013125758761,ns
Batch_2,1,3,S_NK_cd56bright,3.191046000158844,0.0017083494473071651,*
Batch_2,1,3,S_DC,-0.23302179248575722,0.8160441888395588,ns
Batch_2,1,3,S_iDC,2.310234318620572,0.022160691275621477,*
Batch_2,1,3,S_aDC,-1.2638379954468932,0.20813795331796986,ns
Batch_2,1,3,S_pDC,1.7372679048936661,0.08427633889689688,ns
Batch_2,1,3,S_Eosinophils,1.681979737131388,0.09453572024795398,ns
Batch_2,1,3,S_Macrophages,0.061750260661814084,0.9508392676013229,ns
Batch_2,1,3,S_Mast,3.321141871412194,0.0011121182566793532,*
Batch_2,1,3,S_Neutrophils,0.27433364051224707,0.7841843317253149,ns
Batch_2,1,3,S_Bindea_full,0.46093416562502815,0.6454756979241268,ns
Batch_2,1,3,S_Expanded_IFNg,-0.9088386825360982,0.3648108094670851,ns
Batch_2,1,3,S_KEGG_MMR,-1.437936242652813,0.15241740219149327,ns
Batch_2,1,3,S_KEGG_TGF_Beta,-0.015397702523319418,0.9877342002749083,ns
Batch_2,1,3,S_KEGG_Cytosolic_DNA_Sensing,0.5215212365564326,0.6027293915466517,ns
Batch_2,1,3,S_PAM100HRD,-0.10967722728809276,0.9128036649696056,ns
Batch_2,2,3,ESTIMATE,-0.2002160911717252,0.8417351119441062,ns
Batch_2,2,3,IMPRES,-0.03451493677575058,0.9725381955540155,ns
Batch_2,2,3,C_Bcellsnaive,-0.8405642363120139,0.4026808111194313,ns
Batch_2,2,3,C_Bcellsmemory,0.6622863508167904,0.5093745383477788,ns
Batch_2,2,3,C_Plasmacells,-2.063000726420419,0.04181253290728669,*
Batch_2,2,3,C_TcellsCD8,-0.399002271830694,0.6907777106203532,ns
Batch_2,2,3,C_TcellsCD4naive,1.3552618542872172,0.17851439035357874,ns
Batch_2,2,3,C_TcellsCD4memoryresting,0.5778387251921301,0.5647259288610725,ns
Batch_2,2,3,C_TcellsCD4memoryactivated,-0.13597861910263837,0.8921229184197708,ns
Batch_2,2,3,C_Tcellsfollicularhelper,-1.1342516113691672,0.2595133785302168,ns
Batch_2,2,3,C_Tcellsregulatory(Tregs),-0.4507770472868086,0.6531667444573726,ns
Batch_2,2,3,C_Tcellsgammadelta,1.1269244051925738,0.2625834131335536,ns
Batch_2,2,3,C_NKcellsresting,0.6956461165972725,0.48833108858048313,ns
Batch_2,2,3,C_NKcellsactivated,1.532354706594207,0.12872386127574612,ns
Batch_2,2,3,C_Monocytes,-1.0114693318225094,0.3143344215591397,ns
Batch_2,2,3,C_MacrophagesM0,1.1296494568603086,0.26143867843430524,ns
Batch_2,2,3,C_MacrophagesM1,-0.23957821576261248,0.8111680337243432,ns
Batch_2,2,3,C_MacrophagesM2,-0.5574061663918146,0.5785473449937816,ns
Batch_2,2,3,C_Dendriticcellsresting,1.1295098832175015,0.2614972250037468,ns
Batch_2,2,3,C_Dendriticcellsactivated,-2.0727258651996743,0.04087756186958855,*
Batch_2,2,3,C_Mastcellsresting,0.4968059087435163,0.6204617186318413,ns
Batch_2,2,3,C_Mastcellsactivated,0.759821757961246,0.449223047086418,ns
Batch_2,2,3,C_Eosinophils,-0.10280470721502684,0.918332414036148,ns
Batch_2,2,3,C_Neutrophils,-1.5779427637020769,0.11786838763771591,ns
Batch_2,2,3,S_Attractors_LYM,-0.3382891148667205,0.7358840409990524,ns
Batch_2,2,3,S_Attractors_IFIT3,-0.7787692235935852,0.4380310779387475,ns
Batch_2,2,3,S_Attractors_G_GIMAP4,0.3129981059629381,0.7549610691465385,ns
Batch_2,2,3,S_Attractors_G_HLA.DPA1,-0.31797060112320885,0.7511978760482521,ns
Batch_2,2,3,S_Attractors_G_SLAMF6,-0.36932433917356067,0.712699361366024,ns
Batch_2,2,3,S_Attractors_G_LILRB4,-0.6346909912989428,0.5271396929509613,ns
Batch_2,2,3,S_Attractors_G_SIGLEC9,0.18954269770246224,0.8500676739893054,ns
Batch_2,2,3,S_Attractors_G_CYTH4,-0.40410396998523684,0.6870351009667153,ns
Batch_2,2,3,S_Attractors_G_CD3E,-0.11559927942514779,0.9082115961125358,ns
Batch_2,2,3,S_Lymph_Vessels,0.7120245250471775,0.47817641320355864,ns
Batch_2,2,3,S_ICR_SCORE,-0.7349382578877925,0.46416867053090294,ns
Batch_2,2,3,S_ICR_INHIB_SCORE,-0.8978660038792787,0.3715033161413398,ns
Batch_2,2,3,S_ICR_ACT_SCORE,-0.6730051296098699,0.5025609199195764,ns
Batch_2,2,3,S_Angiogenesis,1.7236895607101128,0.087983028551122,ns
Batch_2,2,3,S_APM1,-1.2568654936287045,0.2118518337306177,ns
Batch_2,2,3,S_APM2,-0.3692765802640104,0.7127348395268482,ns
Batch_2,2,3,S_ICS5_score,-0.3565160479127829,0.7222365176628845,ns
Batch_2,2,3,S_LIexpression_score,-0.33971136452786915,0.7348160066162478,ns
Batch_2,2,3,S_Chemokine12_score,0.02404894385119264,0.9808634864053927,ns
Batch_2,2,3,S_NHI_5gene_score,-1.440650025060873,0.15293718681770968,ns
Batch_2,2,3,S_CD68,-0.14365454052562107,0.8860743882796107,ns
Batch_2,2,3,S_CD8A,-0.020917513103781156,0.9833548713117961,ns
Batch_2,2,3,S_PD1_data,-1.0729042637892694,0.28600368553054223,ns
Batch_2,2,3,S_PDL1_data,-0.6803868690338142,0.49789717432177527,ns
Batch_2,2,3,S_PD1_PDL1_score,-0.865935254448823,0.3886846451874314,ns
Batch_2,2,3,S_CTLA4_data,-0.096137652180345,0.923611655260875,ns
Batch_2,2,3,S_Bcell_mg_IGJ,-1.0475493017609216,0.29747657642677333,ns
Batch_2,2,3,S_Bcell_receptors_score,0.007657384963844336,0.9939062406485251,ns
Batch_2,2,3,S_STAT1_score,-0.5320559065940363,0.5959164758385507,ns
