mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.15152645111083984,0.005745367174981691,0.007065677642822265,0.0002700955092477456,0.01,0.01,3,400,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.8}",0.21822923957517693,0.2659976297473555,0.26877037777602375,0.32797478143640313,0.346864432205376,0.2855672921480671,0.04637942619342024,1,-0.8275316304002901,-0.7718602960737279,-0.8955067248946592,-0.8138594275634754,-0.8911592252348647,-0.8399834608334034,0.04728651073273862,1
0.15018205642700194,0.0012765193846722793,0.007395744323730469,0.0001275464082437341,0.1,0.01,3,400,0.8,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.8}",0.21861189875021636,0.26663464455314345,0.26752361461939933,0.3282827724106284,0.34343982320690536,0.2848985507080586,0.04547229965247549,2,-0.8273290765658893,-0.7715252881894334,-0.8962698294342435,-0.8136729092027574,-0.8934924941675731,-0.8404579195119795,0.04810227926718014,2
0.15059657096862794,0.0028117183218476643,0.00717616081237793,0.00021757594117170008,0.1,0.01,3,400,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.5}",0.19972865594048894,0.27620498715640673,0.2715007097235329,0.33101081280811495,0.34075684181684407,0.2838404014890775,0.05049729134859037,3,-0.8372661321589998,-0.7664745934113305,-0.8938332989375465,-0.8120189461885504,-0.8953162262437259,-0.8409818393880306,0.049293990987193004,3
0.14343042373657228,0.004381387973003605,0.007119083404541015,0.00030131809767031505,0.01,0.01,3,400,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.5}",0.1981720474873604,0.27464743975395156,0.271231391616485,0.3304537171121711,0.3405402027503527,0.2830089597440642,0.050924997265318794,4,-0.8380800201007678,-0.7672988453956876,-0.8939985037984327,-0.8123569771540742,-0.895463322604879,-0.8414395338107683,0.049061060311726815,4
0.07629957199096679,0.006267877703618028,0.006067752838134766,0.0009680882637027723,0.01,0.01,3,200,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.2281491818714877,0.27256615880362833,0.2609621182729054,0.3181823804577004,0.3291032515060406,0.28179261818235246,0.03730728176194919,5,-0.8222645659804863,-0.7683988763605074,-0.900275255296733,-0.8197675504280095,-0.903194914081364,-0.8427802324294202,0.051843367265274914,5
0.0831878662109375,0.001109970854170216,0.006888151168823242,0.00024318587546017377,0.1,0.01,3,200,0.8,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.22818598881316854,0.27256615880362833,0.26079220629628763,0.3181823804577004,0.3285231180000724,0.2816499704741715,0.03716898770266332,6,-0.8222449602457812,-0.7683988763605074,-0.9003787403553066,-0.8197675504280095,-0.9035853321378143,-0.8428750919054838,0.051958965234961595,6
0.08001108169555664,0.0016609201751061223,0.00654134750366211,0.0007195666514694662,0.1,0.01,3,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",0.21766322620747913,0.2770768320697192,0.2580209380762789,0.3130443212664248,0.32011213641297387,0.2771834908065752,0.03751997994680645,7,-0.8278311486468004,-0.7660128270834662,-0.9020649081584722,-0.8228505660204775,-0.9092269171245898,-0.8455972734067612,0.05367319129062399,7
0.07655897140502929,0.006165545210810565,0.006619834899902343,0.0007684242655087765,0.01,0.01,3,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",0.2173978089264963,0.2769634577170065,0.2579482612649603,0.3128678478448341,0.32001262122447727,0.2770379993955549,0.03755521838248132,8,-0.8279715626394547,-0.766072890730329,-0.9021090856826033,-0.8229562510993214,-0.9092934564630405,-0.8456806493229498,0.05366220814720247,8
0.08349127769470215,0.0033132352020510385,0.006833314895629883,0.00027659942156476,0.1,0.01,3,200,1.0,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.22720460113482077,0.2537788953206205,0.24198001105201206,0.3084167293143668,0.33222327394810813,0.27272070215398564,0.040472855082575206,9,-0.8227675503455966,-0.7782582521426616,-0.9117636889801645,-0.8256174297076245,-0.9010923011755815,-0.8478998444703256,0.05076636225588528,9
0.07714381217956542,0.006908768473309927,0.005821752548217774,0.0008974171647092978,0.01,0.01,3,200,1.0,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.22720460113482077,0.2537788953206205,0.24198001105201206,0.3084167293143668,0.33222327394810813,0.27272070215398564,0.040472855082575206,9,-0.8227675503455966,-0.7782582521426616,-0.9117636889801645,-0.8256174297076245,-0.9010923011755815,-0.8478998444703256,0.05076636225588528,9
