mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.07082118988037109,0.008776485106719042,0.0054666996002197266,0.0007806458677542959,0.01,0.01,3,200,1.0,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.06784984854207032,0.022922277524830892,0.0825535621083121,0.0024075910904434172,-0.0005323557287251202,0.035040184707386325,0.03409143747840543,1,-0.9381631522447331,-0.9393787446761547,-0.9931119858055173,-0.9901293490048424,-1.0370023396303578,-0.979557114272321,0.037210810476806744,1
0.08018722534179687,0.0007649324225306641,0.006943702697753906,0.0002778825969994464,0.1,0.01,3,200,1.0,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.06784984854207032,0.02085076742329317,0.08210604473595362,0.0005559006412545475,0.0016516759124316494,0.03460284745100066,0.03404705811596974,2,-0.9381631522447331,-0.9403740095405657,-0.9933541692529365,-0.9910478418956442,-1.035869900871448,-0.9797618147610656,0.036720816328946124,2
0.12245583534240723,0.00782089856772881,0.00679163932800293,0.00012078280511035146,0.01,0.01,6,100,1.0,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",0.018604067884986697,0.05489333025149912,0.043652029566845774,-0.0013598531094813904,0.042217482484865565,0.03160141141574315,0.020277118847499553,3,-0.9626259409062793,-0.9238821737305654,-1.0139483533589093,-0.9919972169894608,-1.0146064530923007,-0.9814120276155031,0.03445324295786106,3
0.07739143371582032,0.004938639604941216,0.006908607482910156,0.00023044422473019716,0.1,0.01,3,200,0.8,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.040983893014868156,0.024774956277159754,0.07182773116723395,0.018472591631303437,-0.004432212352223797,0.0303253919476683,0.025359160371886718,4,-0.9515867468822123,-0.9384877240440544,-0.9989003340983823,-0.9821245829113824,-1.0390213784288815,-0.9820241532729825,0.035652084423322204,4
0.07739667892456055,0.0026334594167025972,0.0068095684051513675,0.00011584175577615355,0.01,0.01,3,200,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.04108777880863035,0.02376206051281904,0.07186726231575469,0.017478788788323985,-0.004477812589704255,0.02994361556716476,0.025535084792997636,5,-0.9515352049836345,-0.9389749672436836,-0.9988790621323649,-0.9826216608625875,-1.0390449634370515,-0.9822111717318645,0.03554842124708334,5
0.13789792060852052,0.004347763323362565,0.005894613265991211,0.0009970044500308816,0.01,0.01,3,400,1.0,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 1.0}",0.08361502572600055,-0.023673068980407885,0.08769975580658118,-0.002391344710194865,-0.004770135932905761,0.028096046381814642,0.04759131749708308,6,-0.9301958849542068,-0.9615166574744519,-0.9903227582948745,-0.9925080091003087,-1.0391961439800403,-0.9827478907607766,0.03619812813066169,6
0.1439209461212158,0.0038970303575654093,0.007279682159423828,0.00019308280604734296,0.1,0.01,3,400,1.0,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 1.0}",0.08525423767026263,-0.026853091344219537,0.08918432417015087,-0.005396784100965668,-0.003030696756475715,0.02783159792775052,0.04921084924804184,7,-0.9293635542545009,-0.9630089666980093,-0.9895166637876823,-0.9939947987289681,-1.0382962359180574,-0.9828360438774435,0.03604830517335933,7
0.11897439956665039,0.00915428561032284,0.006682968139648438,0.000773717383486039,0.1,0.01,6,100,1.0,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",0.009998180110978416,0.05601729056531668,0.038854936049885214,-0.0012529375435381684,0.03280118180638247,0.027283730197804924,0.020508945443886935,8,-0.9668373751165136,-0.9233326506745505,-1.016488182450417,-0.9919442576189081,-1.0195817330667707,-0.983636839785432,0.03566251953085269,8
0.044082117080688474,0.002675929426014875,0.006355094909667969,0.00042446905548082373,0.01,0.01,3,100,1.0,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.055837709320729956,0.023012435004768572,0.06202669667574645,-0.0014301625459351985,-0.0038149023102986845,0.027126355229002218,0.027684422161334432,9,-0.9441886154553659,-0.9393354042273057,-1.0041604282992145,-0.9920320424025316,-1.0387020453262072,-0.983683707142125,0.037530367933910444,9
0.050189208984375,0.007698539220278195,0.006908702850341797,0.00035561837527220256,0.1,0.01,3,100,1.0,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.055837709320729956,0.023012435004768572,0.062029738910997834,-0.0014569088176965561,-0.004289963450495593,0.02702660219366084,0.02779730452917798,10,-0.9441886154553659,-0.9393354042273057,-1.004158799844162,-0.9920452899471105,-1.0389478020932177,-0.9837351823134324,0.03760288996667356,10
