mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.04273991584777832,0.0038724758169966134,0.007077074050903321,0.0008118789650658375,0.01,0.01,3,100,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",0.04937320169009851,0.05595335419384462,0.021475197297948556,0.026051695969877553,-0.035599305607703524,0.023450828708813144,0.03232945893969129,1,-0.930740106784449,-1.0322253085985296,-1.0042767230642469,-0.9406792491322505,-1.008680476543619,-0.9833203728246189,0.04014211261420513,1
0.0458531379699707,0.0007407046197955418,0.006693315505981445,0.00020112765235407826,0.1,0.01,3,100,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",0.04913878721393794,0.05589099421307808,0.02117674579942419,0.026051678051208116,-0.03558881376841416,0.023333878301846835,0.03227935072871231,2,-0.9308548550255389,-1.0322594003924639,-1.0044298643240428,-0.9406792577855437,-1.0086753669707365,-0.9833797488996652,0.04013575064929017,2
0.04647307395935059,0.0006042985431446457,0.006406354904174805,0.0006078944704809346,0.01,0.01,3,100,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.028475626604300808,0.060178920902077326,0.01191445885931286,0.03282829793513298,-0.03424423581727365,0.019830613696710065,0.031171835991620645,3,-0.9409146974301626,-1.02991258990375,-1.0091709718343893,-0.9374009765662471,-1.0080203371207463,-0.985083914571059,0.03831568414808475,3
0.045684528350830075,0.0014311404387276172,0.0065478324890136715,0.0001491766282954733,0.1,0.01,3,100,0.8,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.028497896642516563,0.060226765772798396,0.011899022037652363,0.032730338918090185,-0.03449815608193685,0.019771173457824132,0.03126621663457698,4,-0.9409039131786673,-1.0298863739234043,-1.0091788549228589,-0.9374484472237388,-1.0081440705067692,-0.9851123319510876,0.03831606331826517,4
0.2239405632019043,0.0024766007203800154,0.007399988174438476,0.00011027733278434097,0.01,0.01,9,100,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.5}",0.019066516344146578,0.08905459626549561,0.03749817794888388,0.015849524912902258,-0.07343104258996314,0.01760755457629304,0.05252344633785219,5,-0.9454600480403554,-1.0139673032170269,-0.9960204558357092,-0.9455932518181065,-1.0269393962566273,-0.985596091033565,0.03415842807128303,5
0.19765133857727052,0.012433253584581359,0.0073069572448730465,0.0011817033118912059,0.1,0.01,9,100,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.5}",0.012749729651919228,0.08570345937651436,0.042812917387449856,0.01846819535034039,-0.07964379230902763,0.016018101891439242,0.054298976790290804,6,-0.9484993395290587,-1.015830655242522,-0.993266737945017,-0.9443343759929774,-1.0299069424620866,-0.9863676102343323,0.034676046897413784,6
0.11329808235168456,0.0018985238704583686,0.006897830963134765,0.00013951016655972952,0.01,0.01,6,100,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.5}",0.019881904599051925,0.06295792413449908,0.03313909298774098,0.015528565713714304,-0.07704778696358905,0.010891940094283448,0.04699258635122296,7,-0.9450670156371308,-1.02838876297132,-0.9982733518589082,-0.9457474315496915,-1.028667990746019,-0.9892289105526139,0.03744769414879221,7
0.06660661697387696,0.008050879049588193,0.006210803985595703,0.0008859669174068602,0.01,0.01,3,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",0.038587846019202954,0.07692197501317288,0.02057899906994154,0.016479288541385917,-0.10046589864858557,0.010420441999023543,0.059416400072492805,8,-0.9360050808392005,-1.0206973387149394,-1.0047365095890097,-0.9452906580842603,-1.0397909525839093,-0.9893041079622638,0.04135356211824724,8
0.078757905960083,0.004699012703413234,0.00658574104309082,0.0008503195010443449,0.01,0.01,3,200,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.02490449438449771,0.0799628462352927,0.0019824049552590317,0.02989499958330244,-0.08487459389195395,0.010374030253279588,0.053995417801760065,9,-0.9426424197351011,-1.0190147238667577,-1.0142302901752813,-0.9388214043153679,-1.032398842781473,-0.9894215361747962,0.040216760175485644,9
0.07927780151367188,0.0020759400473749435,0.006882762908935547,0.00023853335478902677,0.1,0.01,3,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",0.038551648260572446,0.07696265388100165,0.019262769582776618,0.016492661065302228,-0.10060425229265113,0.010133096099400362,0.05943123628798718,10,-0.9360227012567011,-1.0206748480540941,-1.0054114082321235,-0.9452842316995618,-1.0398563132398972,-0.9894499004964755,0.04141411702237924,10
