mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.1451737880706787,0.001272471562258039,0.007375335693359375,0.00023260327721795208,0.1,0.01,3,400,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.5}",0.23165482603159926,0.2787084265970723,-0.017476511045919185,0.2448473445428585,0.19042741351267145,0.18563229992765645,0.10541711624109482,1,-0.944812296113023,-0.8536794764917311,-0.9591600498903987,-0.758767776683422,-0.9479887146108686,-0.8928816627578888,0.07700616636545521,1
0.13975257873535157,0.008594361817201265,0.007120943069458008,0.00012570105825247368,0.01,0.01,3,400,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.5}",0.23150043710715917,0.27579038932133093,-0.017645182312651775,0.24359299675500268,0.19125272020974604,0.1848982722161174,0.10482598856662086,2,-0.9449072151886401,-0.8554045445915386,-0.9592395485493682,-0.7593976915576265,-0.9475053849215652,-0.8932908769617477,0.07657081141998982,2
0.08038225173950195,0.0005164485129522988,0.0068779468536376955,0.0003838418401869309,0.1,0.01,3,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",0.21514021652092674,0.2285464127032285,-0.0009119898451372954,0.24609756718730613,0.18578650791060902,0.17493174289538663,0.09010513080252924,3,-0.9549120878311288,-0.8828650256456414,-0.9513204472671456,-0.7581394125972694,-0.9507020222899112,-0.8995877991262192,0.0756795941037354,4
0.07479624748229981,0.005005521898401001,0.005944156646728515,0.001058444416301783,0.01,0.01,3,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",0.2154475352497468,0.22829506832020108,-0.0015805554178902614,0.24592649456381366,0.18620326072515314,0.17485836068820487,0.09034715307107163,4,-0.9547251174271717,-0.8830088353947998,-0.9516381145212011,-0.758225424749437,-0.9504586841114988,-0.8996112352408216,0.07562458108699194,5
0.14624857902526855,0.0014587971772094055,0.007184648513793945,0.00016927803737804966,0.1,0.01,3,400,0.8,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.8}",0.2190255044718452,0.2592123634719472,-0.02348213759915896,0.22383600109862312,0.18928151852245767,0.17357464999314284,0.10099889584828645,5,-0.9525456069382248,-0.8651397646653948,-0.9619865927683442,-0.769251318797283,-0.9486593841804686,-0.8995165334699431,0.07386528156686703,3
0.20181050300598144,0.005192924205626985,0.0075267314910888675,0.0001043186972577023,0.01,0.01,6,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.5}",0.2124750127927788,0.25742382397764385,-0.026961629941748333,0.25084320853163067,0.1690760960821791,0.17257130228849682,0.1046368533230763,6,-0.9565320449125067,-0.8661835211509316,-0.9636204194997975,-0.7557494895810631,-0.9604082827191166,-0.900498751572683,0.08104703663010714,6
0.1991273880004883,0.002462901392094978,0.007568931579589844,0.00021214648615043908,0.1,0.01,6,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.5}",0.21015563880061028,0.2522947575625354,-0.020202393599877633,0.24774146628333893,0.1707506595594639,0.17214802572121418,0.10058139189536709,7,-0.957939571336197,-0.8691697922826154,-0.960444015082434,-0.7573123925609399,-0.9594400377759839,-0.9008611618076341,0.07981245266623993,8
0.14466433525085448,0.008604447181845365,0.007186365127563476,0.00021688294319903578,0.01,0.01,3,400,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'subsample': 0.8}",0.21728078602391132,0.25735515187323865,-0.02329831965965501,0.22063746855135113,0.18554686487538208,0.17150439033284565,0.10002517477760918,8,-0.9536090198549745,-0.8662235717692862,-0.9619002022358482,-0.7708347120747941,-0.9508419194784072,-0.9006818850826619,0.07363783904406063,7
0.07880768775939942,0.001414649454378081,0.006826877593994141,0.0001863944191939936,0.1,0.01,3,200,0.8,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.2016722073015712,0.21808089892950688,-0.01710939412944623,0.22846391180939574,0.1855462338922198,0.16333077156064948,0.09139162791100594,9,-0.9630702719422569,-0.8888333112664816,-0.9589869964368851,-0.7669545432417473,-0.9508422878023164,-0.9057374821379375,0.07443582225697051,9
0.07629423141479492,0.00595723011840225,0.006581497192382812,0.0010220284244172972,0.01,0.01,3,200,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.2020435002407791,0.21750524850687547,-0.016863681143929332,0.22792876691681208,0.18461788981509908,0.16304634486712727,0.09113641205868814,10,-0.9628462895245176,-0.8891604315110492,-0.9588711535431719,-0.7672204806798948,-0.9513840358119747,-0.9058964782141216,0.07433685853207182,10
